transaction_id;account_id;transaction_date;amount;transaction_type;channel
5321;100194;2025-04-18;4495;debit;card
5322;100194;2025-05-31;2922;credit;card
5323;100194;2025-07-28;2473;debit;branch
5324;100194;2025-12-07;4306;credit;atm
5325;100194;2025-06-29;2399;credit;atm
5326;100194;2025-09-30;388;debit;branch
5327;100194;2025-08-16;1093;credit;online
5328;100194;2025-09-21;2833;credit;atm
5329;100194;2025-04-09;24;credit;transfer
5330;100194;2025-03-21;2583;credit;transfer
5331;100194;2025-05-15;418;credit;online
5332;100194;2025-08-08;4121;debit;card
5333;100194;2025-03-27;11;credit;atm
5334;100194;2025-03-02;803;credit;card
5335;100195;2025-11-29;4378;credit;atm
5336;100195;2025-02-24;4768;debit;branch
5337;100195;2025-09-21;1190;debit;branch
5338;100195;2025-09-24;3194;credit;atm
5339;100195;2025-11-22;3608;credit;branch
5340;100195;2025-11-01;3808;credit;atm
5341;100195;2025-07-16;2672;debit;payroll
5342;100195;2025-05-26;4742;credit;transfer
5343;100195;2025-04-18;4601;credit;card
5344;100195;2025-12-24;1346;credit;atm
5345;100195;2025-05-24;2147;credit;payroll
5346;100195;2025-04-03;3742;credit;online
5347;100195;2025-10-24;132;debit;payroll
5348;100195;2025-03-26;1897;credit;card
5349;100195;2025-04-24;2287;credit;payroll
5350;100195;2025-03-26;3286;credit;transfer
5351;100195;2025-09-10;4654;credit;payroll
5352;100195;2025-07-07;88;credit;online
5353;100195;2025-10-01;4857;credit;transfer
5354;100195;2025-08-09;1318;debit;atm
5355;100195;2025-10-12;4396;credit;online
5356;100195;2025-11-29;4020;debit;branch
5357;100195;2025-04-26;574;debit;atm
5358;100195;2025-08-10;4205;credit;card
5359;100195;2025-12-20;479;debit;card
5360;100195;2025-04-02;4087;debit;payroll
5361;100195;2025-06-14;387;debit;online
5362;100195;2025-02-18;4785;credit;card
5363;100195;2025-06-02;1131;credit;atm
5364;100195;2025-09-20;1966;credit;atm
5365;100196;2025-12-23;2086;debit;online
5366;100196;2025-01-15;450;debit;branch
5367;100196;2025-08-18;245;credit;card
5368;100196;2025-05-03;2534;credit;card
5369;100196;2025-04-16;3633;credit;branch
5370;100196;2025-11-06;753;debit;branch
5371;100196;2025-11-17;31;credit;atm
5372;100196;2025-04-04;4554;debit;transfer
5373;100196;2025-10-02;4058;credit;online
5374;100196;2025-06-03;2336;credit;transfer
5375;100196;2025-04-26;840;credit;atm
5376;100196;2025-04-24;2002;credit;card
5377;100196;2025-02-22;1589;debit;card
5378;100196;2025-12-26;126;debit;online
5379;100196;2025-11-06;4665;debit;payroll
5380;100197;2025-01-26;1564;credit;branch
5381;100197;2025-05-31;2288;credit;payroll
5382;100197;2025-03-16;3249;debit;card
5383;100197;2025-07-13;4977;credit;transfer
5384;100197;2025-04-06;4149;credit;payroll
5385;100197;2025-06-15;346;credit;online
5386;100197;2025-06-27;4216;debit;payroll
5387;100197;2025-01-23;1591;debit;card
5388;100197;2025-08-14;129;debit;card
5389;100197;2025-07-17;3011;credit;transfer
5390;100197;2025-11-11;2261;debit;branch
5391;100197;2025-01-15;29;debit;transfer
5392;100197;2025-05-18;4148;credit;transfer
5393;100197;2025-02-20;634;credit;transfer
5394;100197;2025-01-21;2072;debit;online
5395;100197;2025-04-27;2978;debit;transfer
5396;100197;2025-04-04;4373;debit;card
5397;100197;2025-07-17;1460;debit;transfer
5398;100197;2025-09-14;2166;debit;online
5399;100197;2025-09-07;227;credit;online
5400;100197;2025-04-25;4504;debit;branch
5401;100197;2025-07-02;3284;debit;online
5402;100197;2025-11-14;4069;debit;card
5403;100197;2025-09-18;1266;credit;transfer
5404;100197;2025-01-14;3205;credit;payroll
5405;100197;2025-03-03;1065;credit;atm
5406;100197;2025-07-15;4046;credit;branch
5407;100197;2025-04-18;415;debit;online
5408;100197;2025-08-13;759;credit;branch
5409;100197;2025-11-11;4909;credit;card
5410;100197;2025-01-23;4148;credit;card
5411;100197;2025-11-21;2860;debit;branch
5412;100197;2025-08-28;4493;credit;payroll
5413;100198;2025-01-18;237;credit;branch
5414;100198;2025-08-28;2659;debit;transfer
5415;100198;2025-04-23;4502;debit;online
5416;100198;2025-07-05;4695;credit;branch
5417;100198;2025-04-04;2146;credit;online
5418;100198;2025-02-09;3422;debit;payroll
5419;100198;2025-04-21;3556;debit;card
5420;100198;2025-07-08;1969;debit;branch
5421;100198;2025-09-21;4480;credit;transfer
5422;100198;2025-05-30;1530;credit;atm
5423;100198;2025-05-30;4693;debit;card
5424;100198;2025-02-12;2942;debit;atm
5425;100198;2025-02-15;3900;debit;card
5426;100198;2025-11-22;2127;credit;payroll
5427;100198;2025-01-06;116;credit;atm
5428;100198;2025-08-07;1856;debit;payroll
5429;100198;2025-09-15;2598;credit;transfer
5430;100198;2025-11-05;2032;credit;transfer
5431;100198;2025-11-22;2206;debit;transfer
5432;100198;2025-06-23;4181;credit;atm
5433;100198;2025-09-15;4696;credit;card
5434;100198;2025-04-01;1816;credit;card
5435;100198;2025-05-22;1947;credit;payroll
5436;100198;2025-06-05;3516;credit;transfer
5437;100198;2025-05-13;2327;credit;card
5438;100198;2025-06-19;2406;debit;card
5439;100198;2025-02-26;4204;debit;card
5440;100198;2025-12-25;2634;credit;transfer
5441;100198;2025-03-16;2257;debit;payroll
5442;100198;2025-02-01;4130;credit;branch
5443;100198;2025-10-08;1073;credit;card
5444;100198;2025-09-18;3178;credit;card
5445;100199;2025-08-02;4685;credit;transfer
5446;100199;2025-11-03;1202;debit;branch
5447;100199;2025-06-28;511;credit;atm
5448;100199;2025-04-13;2130;debit;atm
5449;100199;2025-12-08;603;debit;atm
5450;100199;2025-08-13;2920;credit;payroll
5451;100199;2025-09-08;3179;debit;atm
5452;100199;2025-12-29;673;debit;payroll
5453;100199;2025-01-16;1571;credit;transfer
5454;100199;2025-03-27;3380;debit;atm
5455;100199;2025-08-05;2890;credit;online
5456;100199;2025-04-29;4149;credit;online
5457;100199;2025-09-05;3904;credit;card
5458;100199;2025-07-26;1893;credit;atm
5459;100199;2025-04-26;3786;debit;card
5460;100199;2025-12-28;108;debit;card
5461;100199;2025-01-22;4202;debit;online
5462;100199;2025-09-26;3091;debit;atm
5463;100200;2025-04-11;4507;debit;branch
5464;100200;2025-08-02;3818;debit;atm
5465;100200;2025-11-02;3120;debit;transfer
5466;100200;2025-10-30;3863;debit;branch
5467;100200;2025-01-27;3120;credit;branch
5468;100200;2025-08-15;938;credit;payroll
5469;100200;2025-05-03;2631;debit;atm
5470;100200;2025-01-13;2621;debit;payroll
5471;100200;2025-01-23;3568;debit;online
5472;100200;2025-10-03;53;credit;payroll
5473;100200;2025-12-29;1675;debit;card
5474;100200;2025-12-30;593;credit;online
5475;100200;2025-05-13;3831;credit;branch
5476;100200;2025-09-26;2807;credit;online
5477;100200;2025-09-29;2217;debit;atm
5478;100200;2025-10-01;290;credit;card
5479;100200;2025-10-15;2673;debit;branch
5480;100200;2025-08-07;3338;credit;atm
5481;100200;2025-01-20;1442;credit;branch
5482;100201;2025-05-01;3591;credit;online
5483;100201;2025-06-13;3574;debit;transfer
5484;100201;2025-07-01;100;debit;transfer
5485;100201;2025-08-13;2350;debit;branch
5486;100201;2025-10-01;4622;credit;card
5487;100201;2025-07-15;1882;debit;atm
5488;100201;2025-10-07;4325;debit;payroll
5489;100201;2025-05-22;2391;credit;payroll
5490;100201;2025-05-05;412;debit;card
5491;100201;2025-07-31;1837;debit;branch
5492;100201;2025-07-25;1964;credit;card
5493;100201;2025-12-27;1990;credit;branch
5494;100201;2025-09-20;202;credit;payroll
5495;100201;2025-03-18;596;debit;card
5496;100201;2025-11-16;4538;debit;card
5497;100201;2025-06-03;1212;debit;atm
5498;100201;2025-10-05;3717;credit;branch
5499;100201;2025-05-28;4264;credit;branch
5500;100201;2025-12-24;1431;credit;branch
5501;100201;2025-03-24;3528;credit;branch
5502;100201;2025-07-13;3717;credit;transfer
5503;100201;2025-10-22;386;credit;online
5504;100201;2025-04-04;3329;credit;online
5505;100201;2025-11-05;1307;credit;payroll
5506;100201;2025-11-24;4361;credit;payroll
5507;100201;2025-09-01;3669;debit;transfer
5508;100201;2025-01-01;534;debit;transfer
5509;100202;2025-02-05;790;debit;payroll
5510;100202;2025-01-30;3908;debit;payroll
5511;100202;2025-08-30;519;credit;branch
5512;100202;2025-07-03;4700;debit;atm
5513;100202;2025-12-13;2008;credit;branch
5514;100202;2025-07-05;1343;credit;atm
5515;100202;2025-08-15;3241;debit;online
5516;100202;2025-03-09;3266;credit;online
5517;100202;2025-01-24;3813;credit;branch
5518;100202;2025-05-10;4809;debit;online
5519;100202;2025-04-10;2019;debit;online
5520;100202;2025-01-21;1627;debit;payroll
5521;100202;2025-08-21;1966;credit;card
5522;100202;2025-04-01;1763;debit;card
5523;100202;2025-09-05;4980;debit;card
5524;100202;2025-04-08;2731;debit;transfer
5525;100202;2025-10-07;2029;credit;atm
5526;100202;2025-03-31;3889;debit;card
5527;100202;2025-11-03;2243;debit;card
5528;100202;2025-12-13;3773;debit;payroll
5529;100203;2025-02-19;2167;credit;transfer
5530;100203;2025-06-16;3519;debit;atm
5531;100203;2025-04-25;865;credit;branch
5532;100203;2025-06-24;3172;debit;transfer
5533;100203;2025-11-19;2266;credit;online
5534;100203;2025-06-19;694;credit;transfer
5535;100203;2025-12-04;1901;credit;card
5536;100203;2025-08-30;741;credit;transfer
5537;100203;2025-05-20;410;debit;payroll
5538;100203;2025-02-22;4531;debit;transfer
5539;100203;2025-08-01;3836;debit;atm
5540;100203;2025-06-10;1395;credit;transfer
5541;100203;2025-07-12;194;debit;transfer
5542;100203;2025-08-10;411;credit;branch
5543;100203;2025-04-01;588;credit;atm
5544;100203;2025-02-11;3960;debit;payroll
5545;100203;2025-10-29;3052;debit;card
5546;100203;2025-01-24;4033;debit;card
5547;100203;2025-06-17;1182;debit;transfer
5548;100203;2025-05-27;4383;debit;payroll
5549;100203;2025-12-15;1170;debit;card
5550;100203;2025-02-09;176;credit;branch
5551;100203;2025-03-19;3066;credit;transfer
5552;100203;2025-09-15;446;debit;branch
5553;100203;2025-08-28;4345;debit;transfer
5554;100203;2025-02-12;770;credit;transfer
5555;100203;2025-01-11;2238;credit;branch
5556;100203;2025-11-10;288;debit;card
5557;100203;2025-05-19;2797;credit;transfer
5558;100203;2025-05-31;3005;credit;atm
5559;100203;2025-05-06;846;credit;branch
5560;100203;2025-07-11;394;credit;branch
5561;100203;2025-11-28;1848;debit;atm
5562;100203;2025-03-17;4134;credit;transfer
5563;100203;2025-09-09;3773;debit;card
5564;100203;2025-01-06;429;debit;card
5565;100203;2025-12-22;4435;debit;card
5566;100203;2025-05-11;3087;credit;atm
5567;100203;2025-12-23;3816;credit;payroll
5568;100204;2025-03-28;2797;credit;card
5569;100204;2025-10-19;733;credit;atm
5570;100204;2025-10-17;4857;debit;payroll
5571;100204;2025-03-04;3959;credit;branch
5572;100204;2025-06-11;4118;debit;transfer
5573;100204;2025-02-12;2996;credit;transfer
5574;100204;2025-07-11;1659;debit;card
5575;100204;2025-01-19;2806;credit;atm
5576;100204;2025-08-31;1916;credit;payroll
5577;100204;2025-09-06;852;credit;branch
5578;100204;2025-04-03;3378;debit;atm
5579;100204;2025-06-03;4990;debit;online
5580;100204;2025-09-30;2050;credit;branch
5581;100204;2025-04-11;1375;credit;payroll
5582;100204;2025-01-14;2543;credit;branch
5583;100204;2025-09-21;1318;debit;online
5584;100204;2025-07-16;191;credit;payroll
5585;100204;2025-03-15;3806;credit;card
5586;100204;2025-09-25;229;credit;card
5587;100204;2025-06-25;700;debit;branch
5588;100204;2025-04-10;736;debit;card
5589;100204;2025-03-05;3948;credit;card
5590;100204;2025-05-23;1310;credit;card
5591;100204;2025-12-14;4891;credit;card
5592;100204;2025-08-11;3205;credit;branch
5593;100204;2025-06-22;2378;credit;payroll
5594;100204;2025-07-13;4577;credit;transfer
5595;100204;2025-07-21;2748;credit;online
5596;100205;2025-09-26;3721;credit;payroll
5597;100205;2025-04-21;2629;credit;online
5598;100205;2025-08-08;2706;debit;transfer
5599;100205;2025-07-13;3443;credit;online
5600;100205;2025-09-24;291;credit;payroll
5601;100205;2025-06-10;894;debit;transfer
5602;100205;2025-09-06;927;credit;branch
5603;100205;2025-01-06;973;debit;card
5604;100205;2025-04-02;3136;credit;atm
5605;100205;2025-01-25;3675;debit;card
5606;100205;2025-04-11;4696;debit;branch
5607;100205;2025-07-14;3828;credit;branch
5608;100205;2025-12-13;3047;debit;card
5609;100205;2025-01-22;517;credit;card
5610;100205;2025-03-01;3306;credit;transfer
5611;100205;2025-07-02;1958;credit;payroll
5612;100205;2025-04-19;4312;debit;atm
5613;100205;2025-04-13;873;debit;online
5614;100205;2025-01-01;1057;debit;payroll
5615;100205;2025-08-03;2263;credit;card
5616;100205;2025-08-08;3584;debit;atm
5617;100205;2025-10-16;3775;credit;branch
5618;100205;2025-07-21;994;credit;transfer
5619;100205;2025-08-04;2198;debit;payroll
5620;100205;2025-05-17;4150;credit;online
5621;100205;2025-09-05;3213;credit;branch
5622;100205;2025-10-30;4135;debit;card
5623;100205;2025-09-03;1094;debit;online
5624;100205;2025-04-13;4654;debit;online
5625;100205;2025-07-08;2492;debit;atm
5626;100205;2025-11-18;4094;credit;branch
5627;100205;2025-09-30;2006;debit;atm
5628;100205;2025-03-06;3358;debit;online
5629;100205;2025-10-16;3378;debit;atm
5630;100206;2025-10-31;2076;debit;payroll
5631;100206;2025-07-30;2191;debit;online
5632;100206;2025-11-25;3180;debit;atm
5633;100206;2025-09-16;1829;credit;online
5634;100206;2025-05-27;131;debit;transfer
5635;100206;2025-09-27;4039;credit;branch
5636;100206;2025-07-19;4305;debit;payroll
5637;100206;2025-11-01;1903;debit;online
5638;100206;2025-06-19;4694;credit;transfer
5639;100206;2025-06-14;2774;debit;atm
5640;100206;2025-06-12;1522;credit;branch
5641;100206;2025-04-13;1591;credit;card
5642;100206;2025-02-12;1802;debit;card
5643;100206;2025-08-07;4107;debit;branch
5644;100206;2025-05-17;2154;debit;transfer
5645;100206;2025-03-08;4284;debit;payroll
5646;100207;2025-03-19;1353;debit;branch
5647;100207;2025-01-13;4316;credit;payroll
5648;100207;2025-03-31;1069;credit;transfer
5649;100207;2025-02-19;2209;debit;branch
5650;100207;2025-05-25;1366;debit;transfer
5651;100207;2025-08-31;2489;debit;online
5652;100207;2025-12-29;620;credit;card
5653;100207;2025-04-02;4468;debit;branch
5654;100207;2025-02-21;4259;credit;online
5655;100207;2025-05-09;3887;credit;atm
5656;100207;2025-03-28;333;credit;online
5657;100207;2025-04-21;1302;credit;transfer
5658;100207;2025-12-06;1045;debit;branch
5659;100207;2025-07-17;3309;credit;branch
5660;100207;2025-11-12;94;debit;transfer
5661;100207;2025-08-13;766;debit;branch
5662;100208;2025-11-05;4028;debit;atm
5663;100208;2025-05-17;3704;debit;transfer
5664;100208;2025-08-19;2842;debit;payroll
5665;100208;2025-11-06;2319;debit;transfer
5666;100208;2025-02-10;1783;credit;branch
5667;100208;2025-06-12;4441;debit;payroll
5668;100208;2025-09-25;775;credit;transfer
5669;100208;2025-04-26;3536;debit;online
5670;100208;2025-10-19;1188;credit;card
5671;100208;2025-08-28;1952;debit;transfer
5672;100208;2025-01-17;4396;debit;transfer
5673;100208;2025-06-02;531;debit;transfer
5674;100208;2025-08-27;4080;debit;branch
5675;100208;2025-10-04;663;debit;atm
5676;100208;2025-11-25;1302;credit;branch
5677;100208;2025-11-02;4206;debit;online
5678;100208;2025-02-12;1529;debit;transfer
5679;100208;2025-02-21;938;debit;branch
5680;100208;2025-06-20;4277;debit;card
5681;100208;2025-05-06;3987;credit;card
5682;100208;2025-08-02;3424;debit;atm
5683;100208;2025-06-11;351;debit;online
5684;100208;2025-02-18;3284;credit;atm
5685;100208;2025-02-21;4679;debit;online
5686;100208;2025-12-19;1811;debit;online
5687;100209;2025-08-24;1692;debit;card
5688;100209;2025-04-15;1272;credit;atm
5689;100209;2025-04-29;1028;debit;atm
5690;100209;2025-08-03;1405;debit;transfer
5691;100209;2025-10-11;1289;credit;atm
5692;100209;2025-02-01;55;debit;card
5693;100209;2025-09-25;1704;credit;online
5694;100209;2025-02-12;4621;debit;online
5695;100209;2025-12-15;1734;debit;payroll
5696;100209;2025-03-13;4460;credit;payroll
5697;100209;2025-02-15;1396;debit;payroll
5698;100209;2025-10-11;3153;debit;branch
5699;100209;2025-06-04;306;debit;payroll
5700;100209;2025-03-04;4207;credit;atm
5701;100209;2025-04-11;4898;credit;online
5702;100209;2025-12-15;544;credit;online
5703;100210;2025-07-12;1248;debit;atm
5704;100210;2025-03-14;895;credit;payroll
5705;100210;2025-07-03;3652;credit;card
5706;100210;2025-02-07;2822;debit;card
5707;100210;2025-02-24;112;debit;atm
5708;100210;2025-09-23;106;debit;transfer
5709;100210;2025-07-25;1569;debit;transfer
5710;100210;2025-07-13;3491;credit;atm
5711;100210;2025-11-19;120;credit;online
5712;100210;2025-03-23;1829;debit;atm
5713;100210;2025-09-01;4559;credit;payroll
5714;100210;2025-08-18;3180;credit;payroll
5715;100210;2025-01-23;1941;credit;payroll
5716;100210;2025-11-30;3986;debit;payroll
5717;100210;2025-11-15;1300;debit;online
5718;100210;2025-12-08;4313;credit;card
5719;100210;2025-03-20;4590;debit;atm
5720;100210;2025-12-30;4147;debit;transfer
5721;100210;2025-03-05;1159;debit;transfer
5722;100210;2025-09-11;1570;debit;card
5723;100210;2025-09-21;1264;debit;card
5724;100210;2025-07-12;857;debit;payroll
5725;100210;2025-01-07;1044;debit;card
5726;100210;2025-07-21;2304;credit;payroll
5727;100210;2025-05-25;3024;credit;atm
5728;100210;2025-03-20;4055;debit;payroll
5729;100210;2025-07-22;4703;debit;atm
5730;100210;2025-03-16;1630;debit;card
5731;100210;2025-10-11;4574;credit;payroll
5732;100210;2025-10-23;2384;debit;payroll
5733;100210;2025-12-30;2917;credit;payroll
5734;100211;2025-04-25;2433;debit;branch
5735;100211;2025-04-14;2191;credit;branch
5736;100211;2025-07-01;2649;credit;online
5737;100211;2025-01-31;4848;credit;transfer
5738;100211;2025-01-15;2598;credit;payroll
5739;100211;2025-02-08;1606;debit;transfer
5740;100211;2025-06-05;1411;credit;atm
5741;100211;2025-09-25;1025;credit;online
5742;100211;2025-06-02;365;debit;payroll
5743;100211;2025-11-08;3258;debit;transfer
5744;100211;2025-11-25;4829;debit;card
5745;100211;2025-04-09;3676;debit;online
5746;100211;2025-12-27;4786;credit;card
5747;100211;2025-08-12;2831;debit;branch
5748;100211;2025-06-26;4865;credit;branch
5749;100211;2025-03-30;3457;debit;online
5750;100211;2025-03-19;2197;debit;atm
5751;100211;2025-12-27;2181;debit;online
5752;100211;2025-07-22;4515;debit;online
5753;100211;2025-10-03;1933;credit;payroll
5754;100211;2025-07-13;3701;debit;transfer
